timestamp,dpid,port,rx_mbps,hits,blocked,action
1787929718.108135,1,2,0.000,0,0,
1787929718.108135,1,3,0.000,0,0,
1787929720.110123,1,1,0.000,0,1,BLOCK_ACTIVE
1787929720.110123,1,2,0.000,0,0,
1787929720.110123,1,3,0.000,0,0,
1787929722.111296,1,1,0.001,0,1,BLOCK_ACTIVE
1787929722.111296,1,2,0.000,0,0,
1787929722.111296,1,3,0.000,0,0,
1787929724.132764,1,1,0.000,0,1,BLOCK_ACTIVE
1787929724.132764,1,2,0.000,0,0,
1787929724.132764,1,3,0.000,0,0,
1787929726.145426,1,1,0.000,0,1,BLOCK_ACTIVE
1787929726.145426,1,2,0.000,0,0,
1787929726.145426,1,3,0.000,0,0,
1787929728.149626,1,1,0.000,0,1,BLOCK_ACTIVE
1787929728.149626,1,2,0.000,0,0,
1787929728.149626,1,3,0.000,0,0,
1787929730.156699,1,1,0.001,0,1,BLOCK_ACTIVE
1787929730.156699,1,2,0.000,0,0,
1787929730.156699,1,3,0.000,0,0,
1787929732.158684,1,1,0.000,0,1,BLOCK_ACTIVE
1787929732.158684,1,2,0.000,0,0,
1787929732.158684,1,3,0.000,0,0,
1787929734.160252,1,1,0.000,0,1,BLOCK_ACTIVE
1787929734.160252,1,2,0.000,0,0,
1787929734.160252,1,3,0.000,0,0,
1787929736.161476,1,1,0.000,0,1,BLOCK_ACTIVE
1787929736.161476,1,2,0.000,0,0,
1787929736.161476,1,3,0.000,0,0,
1787929738.163748,1,1,0.000,0,1,BLOCK_ACTIVE
1787929738.163748,1,2,0.001,0,0,
1787929738.163748,1,3,0.000,0,0,
1787929740.165319,1,1,0.000,0,1,BLOCK_ACTIVE
1787929740.165319,1,2,0.000,0,0,
1787929740.165319,1,3,0.000,0,0,
1787929742.166728,1,1,0.000,0,1,BLOCK_ACTIVE
1787929742.166728,1,2,0.000,0,0,
1787929742.166728,1,3,0.000,0,0,
1787929744.167958,1,1,0.000,0,1,BLOCK_ACTIVE
1787929744.167958,1,2,0.000,0,0,
1787929744.167958,1,3,0.000,0,0,
1787929746.170124,1,1,0.000,0,1,BLOCK_ACTIVE
1787929746.170124,1,2,0.000,0,0,
1787929746.170124,1,3,0.001,0,0,
1787929748.171297,1,1,0.000,0,1,BLOCK_ACTIVE
1787929748.171297,1,2,0.000,0,0,
1787929748.171297,1,3,0.000,0,0,
1787929750.173585,1,1,0.000,0,0,
1787929750.173585,1,2,0.000,0,0,
1787929750.173585,1,3,0.000,0,0,
1787929752.175141,1,1,0.000,0,0,
1787929752.175141,1,2,0.000,0,0,
1787929752.175141,1,3,0.000,0,0,
1787929754.177299,1,1,0.000,0,0,
1787929754.177299,1,2,0.000,0,0,
1787929754.177299,1,3,0.000,0,0,
1787929756.192283,1,1,0.000,0,0,
1787929756.192283,1,2,0.000,0,0,
1787929756.192283,1,3,0.000,0,0,
1787929758.206471,1,1,0.000,0,0,
1787929758.206471,1,2,0.000,0,0,
1787929758.206471,1,3,0.000,0,0,
1787929760.217317,1,1,0.000,0,0,
1787929760.217317,1,2,0.000,0,0,
1787929760.217317,1,3,0.000,0,0,
1787929762.221677,1,1,0.000,0,0,
1787929762.221677,1,2,0.000,0,0,
1787929762.221677,1,3,0.000,0,0,
1787929764.224568,1,1,0.000,0,0,
1787929764.224568,1,2,0.000,0,0,
1787929764.224568,1,3,0.000,0,0,
1787929766.227203,1,1,0.000,0,0,
1787929766.227203,1,2,0.000,0,0,
1787929766.227203,1,3,0.000,0,0,
1787929768.229562,1,1,0.000,0,0,
1787929768.229562,1,2,0.000,0,0,
1787929768.229562,1,3,0.000,0,0,
1787929770.230638,1,1,0.000,0,0,
1787929770.230638,1,2,0.000,0,0,
1787929770.230638,1,3,0.000,0,0,
1787929772.231558,1,1,0.000,0,0,
1787929772.231558,1,2,0.000,0,0,
1787929772.231558,1,3,0.000,0,0,
1787929774.235002,1,1,0.000,0,0,
1787929774.235002,1,2,0.000,0,0,
1787929774.235002,1,3,0.000,0,0,
1787929776.235281,1,1,0.000,0,0,
1787929776.235281,1,2,0.000,0,0,
1787929776.235281,1,3,0.000,0,0,
1787929778.236640,1,1,0.000,0,0,
1787929778.236640,1,2,0.000,0,0,
1787929778.236640,1,3,0.000,0,0,
1787929780.239025,1,1,0.001,0,0,
1787929780.239025,1,2,0.000,0,0,
1787929780.239025,1,3,0.000,0,0,
1787929782.241795,1,1,0.000,0,0,
1787929782.241795,1,2,0.000,0,0,
1787929782.241795,1,3,0.000,0,0,
1787929784.243455,1,1,0.000,0,0,
1787929784.243455,1,2,0.000,0,0,
1787929784.243455,1,3,0.000,0,0,
1787929786.244714,1,1,0.000,0,0,
1787929786.244714,1,2,0.000,0,0,
1787929786.244714,1,3,0.000,0,0,
1787929788.265226,1,1,0.000,0,0,
1787929788.265226,1,2,0.000,0,0,
1787929788.265226,1,3,0.000,0,0,
1787929790.280619,1,1,0.000,0,0,
1787929790.280619,1,2,0.000,0,0,
1787929790.280619,1,3,0.000,0,0,
1787929792.289396,1,1,0.000,0,0,
1787929792.289396,1,2,0.000,0,0,
1787929792.289396,1,3,0.000,0,0,
1787929794.294294,1,1,0.000,0,0,
1787929794.294294,1,2,0.000,0,0,
1787929794.294294,1,3,0.000,0,0,
1787929796.297329,1,1,0.000,0,0,
1787929796.297329,1,2,0.000,0,0,
1787929796.297329,1,3,0.000,0,0,
1787929798.298256,1,1,0.000,0,0,
1787929798.298256,1,2,0.000,0,0,
1787929798.298256,1,3,0.000,0,0,
1787929800.300065,1,1,0.000,0,0,
1787929800.300065,1,2,0.000,0,0,
1787929800.300065,1,3,0.000,0,0,
1787929802.302464,1,1,0.000,0,0,
1787929802.302464,1,2,0.000,0,0,
1787929802.302464,1,3,0.000,0,0,
1787929804.305557,1,1,0.000,0,0,
1787929804.305557,1,2,0.000,0,0,
1787929804.305557,1,3,0.000,0,0,
1787929806.308171,1,1,0.000,0,0,
1787929806.308171,1,2,0.000,0,0,
1787929806.308171,1,3,0.000,0,0,
1787929808.310592,1,1,0.000,0,0,
1787929808.310592,1,2,0.000,0,0,
1787929808.310592,1,3,0.000,0,0,
1787929810.311302,1,1,0.000,0,0,
1787929810.311302,1,2,0.000,0,0,
1787929810.311302,1,3,0.000,0,0,
1787929812.312690,1,1,0.000,0,0,
1787929812.312690,1,2,0.000,0,0,
1787929812.312690,1,3,0.000,0,0,
1787929814.314946,1,1,0.000,0,0,
1787929814.314946,1,2,0.000,0,0,
1787929814.314946,1,3,0.000,0,0,
1787929816.317419,1,1,0.000,0,0,
1787929816.317419,1,2,0.000,0,0,
1787929816.317419,1,3,0.000,0,0,
1787929818.322133,1,1,0.000,0,0,
1787929818.322133,1,2,0.000,0,0,
1787929818.322133,1,3,0.000,0,0,
1787929820.338365,1,1,0.000,0,0,
1787929820.338365,1,2,0.000,0,0,
1787929820.338365,1,3,0.000,0,0,
1787929822.353256,1,1,0.000,0,0,
1787929822.353256,1,2,0.000,0,0,
1787929822.353256,1,3,0.000,0,0,
1787929824.363346,1,1,0.000,0,0,
1787929824.363346,1,2,0.000,0,0,
1787929824.363346,1,3,0.000,0,0,
1787929826.369401,1,1,0.000,0,0,
1787929826.369401,1,2,0.000,0,0,
1787929826.369401,1,3,0.000,0,0,
1787929828.373370,1,1,0.000,0,0,
1787929828.373370,1,2,0.000,0,0,
1787929828.373370,1,3,0.000,0,0,
1787929830.376281,1,1,0.000,0,0,
1787929830.376281,1,2,0.000,0,0,
1787929830.376281,1,3,0.000,0,0,
1787929832.376215,1,1,0.000,0,0,
1787929832.376215,1,2,0.000,0,0,
1787929832.376215,1,3,0.000,0,0,
1787929834.378597,1,1,0.000,0,0,
1787929834.378597,1,2,0.000,0,0,
1787929834.378597,1,3,0.000,0,0,
1787929836.379023,1,1,0.000,0,0,
1787929836.379023,1,2,0.000,0,0,
1787929836.379023,1,3,0.000,0,0,
1787929838.381457,1,1,0.000,0,0,
1787929838.381457,1,2,0.000,0,0,
1787929838.381457,1,3,0.000,0,0,
1787929840.383594,1,1,0.000,0,0,
1787929840.383594,1,2,0.000,0,0,
1787929840.383594,1,3,0.000,0,0,
1787929842.383981,1,1,0.000,0,0,
1787929842.383981,1,2,0.000,0,0,
1787929842.383981,1,3,0.000,0,0,
1787929844.386657,1,1,0.000,0,0,
1787929844.386657,1,2,0.000,0,0,
1787929844.386657,1,3,0.000,0,0,
1787929846.388308,1,1,0.000,0,0,
1787929846.388308,1,2,0.000,0,0,
1787929846.388308,1,3,0.000,0,0,
1787929848.389823,1,1,0.000,0,0,
1787929848.389823,1,2,0.000,0,0,
1787929848.389823,1,3,0.000,0,0,
1787929850.391622,1,1,0.000,0,0,
1787929850.391622,1,2,0.000,0,0,
1787929850.391622,1,3,0.000,0,0,
1787929852.393973,1,1,0.000,0,0,
1787929852.393973,1,2,0.000,0,0,
1787929852.393973,1,3,0.000,0,0,
1787929854.396835,1,1,0.000,0,0,
1787929854.396835,1,2,0.000,0,0,
1787929854.396835,1,3,0.000,0,0,
1787929856.409897,1,1,0.000,0,0,
1787929856.409897,1,2,0.000,0,0,
1787929856.409897,1,3,0.000,0,0,
1787929858.418631,1,1,0.000,0,0,
1787929858.418631,1,2,0.000,0,0,
1787929858.418631,1,3,0.000,0,0,
1787929860.423597,1,1,0.000,0,0,
1787929860.423597,1,2,0.000,0,0,
1787929860.423597,1,3,0.000,0,0,
1787929862.425500,1,1,0.000,0,0,
1787929862.425500,1,2,0.000,0,0,
1787929862.425500,1,3,0.000,0,0,
1787929864.427823,1,1,0.000,0,0,
1787929864.427823,1,2,0.000,0,0,
1787929864.427823,1,3,0.000,0,0,
